method,image_name,full_path,method_path,lpips_vs_full,ms_ssim_vs_full
reliability_guided,class_0172_seed0_a_photo_of_a_whippet.png,generated/ours/class_0172_seed0_a_photo_of_a_whippet.png,generated/ours/class_0172_seed0_a_photo_of_a_whippet.png,0.2756491005420685,0.7429019212722778
reliability_guided,class_0172_seed1_a_photo_of_a_whippet.png,generated/ours/class_0172_seed1_a_photo_of_a_whippet.png,generated/ours/class_0172_seed1_a_photo_of_a_whippet.png,0.15103967487812042,0.8563446402549744
reliability_guided,class_0173_seed0_a_photo_of_a_Ibizan_hound.png,generated/ours/class_0173_seed0_a_photo_of_a_Ibizan_hound.png,generated/ours/class_0173_seed0_a_photo_of_a_Ibizan_hound.png,0.30743181705474854,0.7042489051818848
reliability_guided,class_0173_seed1_a_photo_of_a_Ibizan_hound.png,generated/ours/class_0173_seed1_a_photo_of_a_Ibizan_hound.png,generated/ours/class_0173_seed1_a_photo_of_a_Ibizan_hound.png,0.11866885423660278,0.8939613103866577
reliability_guided,class_0174_seed0_a_photo_of_a_Norwegian_elkhound.png,generated/ours/class_0174_seed0_a_photo_of_a_Norwegian_elkhound.png,generated/ours/class_0174_seed0_a_photo_of_a_Norwegian_elkhound.png,0.22239519655704498,0.7953516840934753
reliability_guided,class_0174_seed1_a_photo_of_a_Norwegian_elkhound.png,generated/ours/class_0174_seed1_a_photo_of_a_Norwegian_elkhound.png,generated/ours/class_0174_seed1_a_photo_of_a_Norwegian_elkhound.png,0.16636806726455688,0.8373903632164001
reliability_guided,class_0175_seed0_a_photo_of_a_otterhound.png,generated/ours/class_0175_seed0_a_photo_of_a_otterhound.png,generated/ours/class_0175_seed0_a_photo_of_a_otterhound.png,0.5793296098709106,0.42221468687057495
reliability_guided,class_0175_seed1_a_photo_of_a_otterhound.png,generated/ours/class_0175_seed1_a_photo_of_a_otterhound.png,generated/ours/class_0175_seed1_a_photo_of_a_otterhound.png,0.23606348037719727,0.7930492162704468
reliability_guided,class_0176_seed0_a_photo_of_a_Saluki.png,generated/ours/class_0176_seed0_a_photo_of_a_Saluki.png,generated/ours/class_0176_seed0_a_photo_of_a_Saluki.png,0.7359609603881836,0.23948970437049866
reliability_guided,class_0176_seed1_a_photo_of_a_Saluki.png,generated/ours/class_0176_seed1_a_photo_of_a_Saluki.png,generated/ours/class_0176_seed1_a_photo_of_a_Saluki.png,0.14889639616012573,0.8758494257926941
reliability_guided,class_0177_seed0_a_photo_of_a_Scottish_deerhound.png,generated/ours/class_0177_seed0_a_photo_of_a_Scottish_deerhound.png,generated/ours/class_0177_seed0_a_photo_of_a_Scottish_deerhound.png,0.43100646138191223,0.6094756722450256
reliability_guided,class_0177_seed1_a_photo_of_a_Scottish_deerhound.png,generated/ours/class_0177_seed1_a_photo_of_a_Scottish_deerhound.png,generated/ours/class_0177_seed1_a_photo_of_a_Scottish_deerhound.png,0.20006541907787323,0.8251942992210388
reliability_guided,class_0178_seed0_a_photo_of_a_Weimaraner.png,generated/ours/class_0178_seed0_a_photo_of_a_Weimaraner.png,generated/ours/class_0178_seed0_a_photo_of_a_Weimaraner.png,0.4086666703224182,0.6373586654663086
reliability_guided,class_0178_seed1_a_photo_of_a_Weimaraner.png,generated/ours/class_0178_seed1_a_photo_of_a_Weimaraner.png,generated/ours/class_0178_seed1_a_photo_of_a_Weimaraner.png,0.1558758020401001,0.8329886198043823
reliability_guided,class_0179_seed0_a_photo_of_a_Staffordshire_bullterrier.png,generated/ours/class_0179_seed0_a_photo_of_a_Staffordshire_bullterrier.png,generated/ours/class_0179_seed0_a_photo_of_a_Staffordshire_bullterrier.png,0.6329140663146973,0.3700558543205261
reliability_guided,class_0179_seed1_a_photo_of_a_Staffordshire_bullterrier.png,generated/ours/class_0179_seed1_a_photo_of_a_Staffordshire_bullterrier.png,generated/ours/class_0179_seed1_a_photo_of_a_Staffordshire_bullterrier.png,0.19673249125480652,0.7579979300498962
reliability_guided,class_0180_seed0_a_photo_of_a_American_Staffordshire_terrier.png,generated/ours/class_0180_seed0_a_photo_of_a_American_Staffordshire_terrier.png,generated/ours/class_0180_seed0_a_photo_of_a_American_Staffordshire_terrier.png,0.5964707136154175,0.4287630021572113
reliability_guided,class_0180_seed1_a_photo_of_a_American_Staffordshire_terrier.png,generated/ours/class_0180_seed1_a_photo_of_a_American_Staffordshire_terrier.png,generated/ours/class_0180_seed1_a_photo_of_a_American_Staffordshire_terrier.png,0.2475133240222931,0.7179991006851196
reliability_guided,class_0181_seed0_a_photo_of_a_Bedlington_terrier.png,generated/ours/class_0181_seed0_a_photo_of_a_Bedlington_terrier.png,generated/ours/class_0181_seed0_a_photo_of_a_Bedlington_terrier.png,0.30319738388061523,0.6851007342338562
reliability_guided,class_0181_seed1_a_photo_of_a_Bedlington_terrier.png,generated/ours/class_0181_seed1_a_photo_of_a_Bedlington_terrier.png,generated/ours/class_0181_seed1_a_photo_of_a_Bedlington_terrier.png,0.22257468104362488,0.8082553744316101
reliability_guided,class_0182_seed0_a_photo_of_a_Border_terrier.png,generated/ours/class_0182_seed0_a_photo_of_a_Border_terrier.png,generated/ours/class_0182_seed0_a_photo_of_a_Border_terrier.png,0.10322289913892746,0.9200074672698975
reliability_guided,class_0182_seed1_a_photo_of_a_Border_terrier.png,generated/ours/class_0182_seed1_a_photo_of_a_Border_terrier.png,generated/ours/class_0182_seed1_a_photo_of_a_Border_terrier.png,0.1562436819076538,0.8042075037956238
reliability_guided,class_0183_seed0_a_photo_of_a_Kerry_blue_terrier.png,generated/ours/class_0183_seed0_a_photo_of_a_Kerry_blue_terrier.png,generated/ours/class_0183_seed0_a_photo_of_a_Kerry_blue_terrier.png,0.061785779893398285,0.9633840918540955
reliability_guided,class_0183_seed1_a_photo_of_a_Kerry_blue_terrier.png,generated/ours/class_0183_seed1_a_photo_of_a_Kerry_blue_terrier.png,generated/ours/class_0183_seed1_a_photo_of_a_Kerry_blue_terrier.png,0.5777884125709534,0.5135402083396912
reliability_guided,class_0184_seed0_a_photo_of_a_Irish_terrier.png,generated/ours/class_0184_seed0_a_photo_of_a_Irish_terrier.png,generated/ours/class_0184_seed0_a_photo_of_a_Irish_terrier.png,0.20958194136619568,0.8200781345367432
reliability_guided,class_0184_seed1_a_photo_of_a_Irish_terrier.png,generated/ours/class_0184_seed1_a_photo_of_a_Irish_terrier.png,generated/ours/class_0184_seed1_a_photo_of_a_Irish_terrier.png,0.14936774969100952,0.8651701211929321
reliability_guided,class_0185_seed0_a_photo_of_a_Norfolk_terrier.png,generated/ours/class_0185_seed0_a_photo_of_a_Norfolk_terrier.png,generated/ours/class_0185_seed0_a_photo_of_a_Norfolk_terrier.png,0.2743990123271942,0.7269181609153748
reliability_guided,class_0185_seed1_a_photo_of_a_Norfolk_terrier.png,generated/ours/class_0185_seed1_a_photo_of_a_Norfolk_terrier.png,generated/ours/class_0185_seed1_a_photo_of_a_Norfolk_terrier.png,0.21139776706695557,0.7751631140708923
reliability_guided,class_0186_seed0_a_photo_of_a_Norwich_terrier.png,generated/ours/class_0186_seed0_a_photo_of_a_Norwich_terrier.png,generated/ours/class_0186_seed0_a_photo_of_a_Norwich_terrier.png,0.2668653428554535,0.7120916247367859
reliability_guided,class_0186_seed1_a_photo_of_a_Norwich_terrier.png,generated/ours/class_0186_seed1_a_photo_of_a_Norwich_terrier.png,generated/ours/class_0186_seed1_a_photo_of_a_Norwich_terrier.png,0.10620365291833878,0.8932229280471802
reliability_guided,class_0187_seed0_a_photo_of_a_Yorkshire_terrier.png,generated/ours/class_0187_seed0_a_photo_of_a_Yorkshire_terrier.png,generated/ours/class_0187_seed0_a_photo_of_a_Yorkshire_terrier.png,0.1393248736858368,0.8977550864219666
reliability_guided,class_0187_seed1_a_photo_of_a_Yorkshire_terrier.png,generated/ours/class_0187_seed1_a_photo_of_a_Yorkshire_terrier.png,generated/ours/class_0187_seed1_a_photo_of_a_Yorkshire_terrier.png,0.0915699228644371,0.9125658869743347
reliability_guided,class_0188_seed0_a_photo_of_a_wire-haired_fox_terrier.png,generated/ours/class_0188_seed0_a_photo_of_a_wire-haired_fox_terrier.png,generated/ours/class_0188_seed0_a_photo_of_a_wire-haired_fox_terrier.png,0.23867303133010864,0.8155893683433533
reliability_guided,class_0188_seed1_a_photo_of_a_wire-haired_fox_terrier.png,generated/ours/class_0188_seed1_a_photo_of_a_wire-haired_fox_terrier.png,generated/ours/class_0188_seed1_a_photo_of_a_wire-haired_fox_terrier.png,0.07644294202327728,0.9372653961181641
reliability_guided,class_0189_seed0_a_photo_of_a_Lakeland_terrier.png,generated/ours/class_0189_seed0_a_photo_of_a_Lakeland_terrier.png,generated/ours/class_0189_seed0_a_photo_of_a_Lakeland_terrier.png,0.3696030080318451,0.5765072107315063
reliability_guided,class_0189_seed1_a_photo_of_a_Lakeland_terrier.png,generated/ours/class_0189_seed1_a_photo_of_a_Lakeland_terrier.png,generated/ours/class_0189_seed1_a_photo_of_a_Lakeland_terrier.png,0.1969425529241562,0.8143919706344604
reliability_guided,class_0190_seed0_a_photo_of_a_Sealyham_terrier.png,generated/ours/class_0190_seed0_a_photo_of_a_Sealyham_terrier.png,generated/ours/class_0190_seed0_a_photo_of_a_Sealyham_terrier.png,0.207785502076149,0.8081570863723755
reliability_guided,class_0190_seed1_a_photo_of_a_Sealyham_terrier.png,generated/ours/class_0190_seed1_a_photo_of_a_Sealyham_terrier.png,generated/ours/class_0190_seed1_a_photo_of_a_Sealyham_terrier.png,0.3984411358833313,0.7033653259277344
reliability_guided,class_0191_seed0_a_photo_of_a_Airedale.png,generated/ours/class_0191_seed0_a_photo_of_a_Airedale.png,generated/ours/class_0191_seed0_a_photo_of_a_Airedale.png,0.15706034004688263,0.888878345489502
reliability_guided,class_0191_seed1_a_photo_of_a_Airedale.png,generated/ours/class_0191_seed1_a_photo_of_a_Airedale.png,generated/ours/class_0191_seed1_a_photo_of_a_Airedale.png,0.1637691855430603,0.8598253726959229
reliability_guided,class_0192_seed0_a_photo_of_a_cairn.png,generated/ours/class_0192_seed0_a_photo_of_a_cairn.png,generated/ours/class_0192_seed0_a_photo_of_a_cairn.png,0.33004212379455566,0.789959192276001
reliability_guided,class_0192_seed1_a_photo_of_a_cairn.png,generated/ours/class_0192_seed1_a_photo_of_a_cairn.png,generated/ours/class_0192_seed1_a_photo_of_a_cairn.png,0.2762388288974762,0.7695531845092773
reliability_guided,class_0193_seed0_a_photo_of_a_Australian_terrier.png,generated/ours/class_0193_seed0_a_photo_of_a_Australian_terrier.png,generated/ours/class_0193_seed0_a_photo_of_a_Australian_terrier.png,0.5321471691131592,0.3549903333187103
reliability_guided,class_0193_seed1_a_photo_of_a_Australian_terrier.png,generated/ours/class_0193_seed1_a_photo_of_a_Australian_terrier.png,generated/ours/class_0193_seed1_a_photo_of_a_Australian_terrier.png,0.11178801208734512,0.9173209071159363
reliability_guided,class_0194_seed0_a_photo_of_a_Dandie_Dinmont.png,generated/ours/class_0194_seed0_a_photo_of_a_Dandie_Dinmont.png,generated/ours/class_0194_seed0_a_photo_of_a_Dandie_Dinmont.png,0.34510838985443115,0.642755925655365
reliability_guided,class_0194_seed1_a_photo_of_a_Dandie_Dinmont.png,generated/ours/class_0194_seed1_a_photo_of_a_Dandie_Dinmont.png,generated/ours/class_0194_seed1_a_photo_of_a_Dandie_Dinmont.png,0.2278134524822235,0.8325554728507996
reliability_guided,class_0195_seed0_a_photo_of_a_Boston_bull.png,generated/ours/class_0195_seed0_a_photo_of_a_Boston_bull.png,generated/ours/class_0195_seed0_a_photo_of_a_Boston_bull.png,0.24688369035720825,0.7833110094070435
reliability_guided,class_0195_seed1_a_photo_of_a_Boston_bull.png,generated/ours/class_0195_seed1_a_photo_of_a_Boston_bull.png,generated/ours/class_0195_seed1_a_photo_of_a_Boston_bull.png,0.19307120144367218,0.8270089626312256
reliability_guided,class_0196_seed0_a_photo_of_a_miniature_schnauzer.png,generated/ours/class_0196_seed0_a_photo_of_a_miniature_schnauzer.png,generated/ours/class_0196_seed0_a_photo_of_a_miniature_schnauzer.png,0.35095852613449097,0.6279519200325012
reliability_guided,class_0196_seed1_a_photo_of_a_miniature_schnauzer.png,generated/ours/class_0196_seed1_a_photo_of_a_miniature_schnauzer.png,generated/ours/class_0196_seed1_a_photo_of_a_miniature_schnauzer.png,0.14586719870567322,0.853343665599823
reliability_guided,class_0197_seed0_a_photo_of_a_giant_schnauzer.png,generated/ours/class_0197_seed0_a_photo_of_a_giant_schnauzer.png,generated/ours/class_0197_seed0_a_photo_of_a_giant_schnauzer.png,0.09543643146753311,0.9335553646087646
reliability_guided,class_0197_seed1_a_photo_of_a_giant_schnauzer.png,generated/ours/class_0197_seed1_a_photo_of_a_giant_schnauzer.png,generated/ours/class_0197_seed1_a_photo_of_a_giant_schnauzer.png,0.2585027515888214,0.7125905752182007
reliability_guided,class_0198_seed0_a_photo_of_a_standard_schnauzer.png,generated/ours/class_0198_seed0_a_photo_of_a_standard_schnauzer.png,generated/ours/class_0198_seed0_a_photo_of_a_standard_schnauzer.png,0.7685558199882507,0.2279483526945114
reliability_guided,class_0198_seed1_a_photo_of_a_standard_schnauzer.png,generated/ours/class_0198_seed1_a_photo_of_a_standard_schnauzer.png,generated/ours/class_0198_seed1_a_photo_of_a_standard_schnauzer.png,0.228524312376976,0.7941479682922363
reliability_guided,class_0199_seed0_a_photo_of_a_Scotch_terrier.png,generated/ours/class_0199_seed0_a_photo_of_a_Scotch_terrier.png,generated/ours/class_0199_seed0_a_photo_of_a_Scotch_terrier.png,0.182378888130188,0.8391017913818359
reliability_guided,class_0199_seed1_a_photo_of_a_Scotch_terrier.png,generated/ours/class_0199_seed1_a_photo_of_a_Scotch_terrier.png,generated/ours/class_0199_seed1_a_photo_of_a_Scotch_terrier.png,0.1971951425075531,0.8308414816856384
reliability_guided,class_0200_seed0_a_photo_of_a_Tibetan_terrier.png,generated/ours/class_0200_seed0_a_photo_of_a_Tibetan_terrier.png,generated/ours/class_0200_seed0_a_photo_of_a_Tibetan_terrier.png,0.3331693112850189,0.6566780805587769
reliability_guided,class_0200_seed1_a_photo_of_a_Tibetan_terrier.png,generated/ours/class_0200_seed1_a_photo_of_a_Tibetan_terrier.png,generated/ours/class_0200_seed1_a_photo_of_a_Tibetan_terrier.png,0.2282116711139679,0.7635385990142822
reliability_guided,class_0201_seed0_a_photo_of_a_silky_terrier.png,generated/ours/class_0201_seed0_a_photo_of_a_silky_terrier.png,generated/ours/class_0201_seed0_a_photo_of_a_silky_terrier.png,0.10775066912174225,0.9162132740020752
reliability_guided,class_0201_seed1_a_photo_of_a_silky_terrier.png,generated/ours/class_0201_seed1_a_photo_of_a_silky_terrier.png,generated/ours/class_0201_seed1_a_photo_of_a_silky_terrier.png,0.162568137049675,0.8432589769363403
reliability_guided,class_0202_seed0_a_photo_of_a_soft-coated_wheaten_terrier.png,generated/ours/class_0202_seed0_a_photo_of_a_soft-coated_wheaten_terrier.png,generated/ours/class_0202_seed0_a_photo_of_a_soft-coated_wheaten_terrier.png,0.5711345672607422,0.391227126121521
reliability_guided,class_0202_seed1_a_photo_of_a_soft-coated_wheaten_terrier.png,generated/ours/class_0202_seed1_a_photo_of_a_soft-coated_wheaten_terrier.png,generated/ours/class_0202_seed1_a_photo_of_a_soft-coated_wheaten_terrier.png,0.15127545595169067,0.8762275576591492
reliability_guided,class_0203_seed0_a_photo_of_a_West_Highland_white_terrier.png,generated/ours/class_0203_seed0_a_photo_of_a_West_Highland_white_terrier.png,generated/ours/class_0203_seed0_a_photo_of_a_West_Highland_white_terrier.png,0.17682087421417236,0.8805564641952515
reliability_guided,class_0203_seed1_a_photo_of_a_West_Highland_white_terrier.png,generated/ours/class_0203_seed1_a_photo_of_a_West_Highland_white_terrier.png,generated/ours/class_0203_seed1_a_photo_of_a_West_Highland_white_terrier.png,0.15070711076259613,0.8957371711730957
reliability_guided,class_0204_seed0_a_photo_of_a_Lhasa.png,generated/ours/class_0204_seed0_a_photo_of_a_Lhasa.png,generated/ours/class_0204_seed0_a_photo_of_a_Lhasa.png,0.5416591763496399,0.4436492919921875
reliability_guided,class_0204_seed1_a_photo_of_a_Lhasa.png,generated/ours/class_0204_seed1_a_photo_of_a_Lhasa.png,generated/ours/class_0204_seed1_a_photo_of_a_Lhasa.png,0.24159008264541626,0.8531939387321472
reliability_guided,class_0205_seed0_a_photo_of_a_flat-coated_retriever.png,generated/ours/class_0205_seed0_a_photo_of_a_flat-coated_retriever.png,generated/ours/class_0205_seed0_a_photo_of_a_flat-coated_retriever.png,0.1259801685810089,0.9282633662223816
reliability_guided,class_0205_seed1_a_photo_of_a_flat-coated_retriever.png,generated/ours/class_0205_seed1_a_photo_of_a_flat-coated_retriever.png,generated/ours/class_0205_seed1_a_photo_of_a_flat-coated_retriever.png,0.5437931418418884,0.5514459609985352
reliability_guided,class_0206_seed0_a_photo_of_a_curly-coated_retriever.png,generated/ours/class_0206_seed0_a_photo_of_a_curly-coated_retriever.png,generated/ours/class_0206_seed0_a_photo_of_a_curly-coated_retriever.png,0.057126425206661224,0.9665546417236328
reliability_guided,class_0206_seed1_a_photo_of_a_curly-coated_retriever.png,generated/ours/class_0206_seed1_a_photo_of_a_curly-coated_retriever.png,generated/ours/class_0206_seed1_a_photo_of_a_curly-coated_retriever.png,0.2104133516550064,0.8351410627365112
reliability_guided,class_0207_seed0_a_photo_of_a_golden_retriever.png,generated/ours/class_0207_seed0_a_photo_of_a_golden_retriever.png,generated/ours/class_0207_seed0_a_photo_of_a_golden_retriever.png,0.5145469307899475,0.5289263129234314
reliability_guided,class_0207_seed1_a_photo_of_a_golden_retriever.png,generated/ours/class_0207_seed1_a_photo_of_a_golden_retriever.png,generated/ours/class_0207_seed1_a_photo_of_a_golden_retriever.png,0.20615927875041962,0.7385684847831726
reliability_guided,class_0208_seed0_a_photo_of_a_Labrador_retriever.png,generated/ours/class_0208_seed0_a_photo_of_a_Labrador_retriever.png,generated/ours/class_0208_seed0_a_photo_of_a_Labrador_retriever.png,0.11535273492336273,0.9227766990661621
reliability_guided,class_0208_seed1_a_photo_of_a_Labrador_retriever.png,generated/ours/class_0208_seed1_a_photo_of_a_Labrador_retriever.png,generated/ours/class_0208_seed1_a_photo_of_a_Labrador_retriever.png,0.1859079897403717,0.819530725479126
reliability_guided,class_0209_seed0_a_photo_of_a_Chesapeake_Bay_retriever.png,generated/ours/class_0209_seed0_a_photo_of_a_Chesapeake_Bay_retriever.png,generated/ours/class_0209_seed0_a_photo_of_a_Chesapeake_Bay_retriever.png,0.6335875988006592,0.34811538457870483
reliability_guided,class_0209_seed1_a_photo_of_a_Chesapeake_Bay_retriever.png,generated/ours/class_0209_seed1_a_photo_of_a_Chesapeake_Bay_retriever.png,generated/ours/class_0209_seed1_a_photo_of_a_Chesapeake_Bay_retriever.png,0.10707850009202957,0.9030505418777466
reliability_guided,class_0210_seed0_a_photo_of_a_German_short-haired_pointer.png,generated/ours/class_0210_seed0_a_photo_of_a_German_short-haired_pointer.png,generated/ours/class_0210_seed0_a_photo_of_a_German_short-haired_pointer.png,0.2801632881164551,0.7797389030456543
reliability_guided,class_0210_seed1_a_photo_of_a_German_short-haired_pointer.png,generated/ours/class_0210_seed1_a_photo_of_a_German_short-haired_pointer.png,generated/ours/class_0210_seed1_a_photo_of_a_German_short-haired_pointer.png,0.13242682814598083,0.8632810115814209
reliability_guided,class_0211_seed0_a_photo_of_a_vizsla.png,generated/ours/class_0211_seed0_a_photo_of_a_vizsla.png,generated/ours/class_0211_seed0_a_photo_of_a_vizsla.png,0.498811811208725,0.4944998621940613
reliability_guided,class_0211_seed1_a_photo_of_a_vizsla.png,generated/ours/class_0211_seed1_a_photo_of_a_vizsla.png,generated/ours/class_0211_seed1_a_photo_of_a_vizsla.png,0.1184484213590622,0.8976752161979675
reliability_guided,class_0212_seed0_a_photo_of_a_English_setter.png,generated/ours/class_0212_seed0_a_photo_of_a_English_setter.png,generated/ours/class_0212_seed0_a_photo_of_a_English_setter.png,0.6916670799255371,0.3930208086967468
reliability_guided,class_0212_seed1_a_photo_of_a_English_setter.png,generated/ours/class_0212_seed1_a_photo_of_a_English_setter.png,generated/ours/class_0212_seed1_a_photo_of_a_English_setter.png,0.17394499480724335,0.824367880821228
reliability_guided,class_0213_seed0_a_photo_of_a_Irish_setter.png,generated/ours/class_0213_seed0_a_photo_of_a_Irish_setter.png,generated/ours/class_0213_seed0_a_photo_of_a_Irish_setter.png,0.3027237057685852,0.7813069224357605
reliability_guided,class_0213_seed1_a_photo_of_a_Irish_setter.png,generated/ours/class_0213_seed1_a_photo_of_a_Irish_setter.png,generated/ours/class_0213_seed1_a_photo_of_a_Irish_setter.png,0.15934304893016815,0.8651186227798462
reliability_guided,class_0214_seed0_a_photo_of_a_Gordon_setter.png,generated/ours/class_0214_seed0_a_photo_of_a_Gordon_setter.png,generated/ours/class_0214_seed0_a_photo_of_a_Gordon_setter.png,0.13361863791942596,0.8828389048576355
reliability_guided,class_0214_seed1_a_photo_of_a_Gordon_setter.png,generated/ours/class_0214_seed1_a_photo_of_a_Gordon_setter.png,generated/ours/class_0214_seed1_a_photo_of_a_Gordon_setter.png,0.2694171071052551,0.739576518535614
reliability_guided,class_0215_seed0_a_photo_of_a_Brittany_spaniel.png,generated/ours/class_0215_seed0_a_photo_of_a_Brittany_spaniel.png,generated/ours/class_0215_seed0_a_photo_of_a_Brittany_spaniel.png,0.6014598608016968,0.4719431400299072
reliability_guided,class_0215_seed1_a_photo_of_a_Brittany_spaniel.png,generated/ours/class_0215_seed1_a_photo_of_a_Brittany_spaniel.png,generated/ours/class_0215_seed1_a_photo_of_a_Brittany_spaniel.png,0.05912700667977333,0.9423198103904724
reliability_guided,class_0216_seed0_a_photo_of_a_clumber.png,generated/ours/class_0216_seed0_a_photo_of_a_clumber.png,generated/ours/class_0216_seed0_a_photo_of_a_clumber.png,0.7401061058044434,0.28193873167037964
reliability_guided,class_0216_seed1_a_photo_of_a_clumber.png,generated/ours/class_0216_seed1_a_photo_of_a_clumber.png,generated/ours/class_0216_seed1_a_photo_of_a_clumber.png,0.3677205443382263,0.6339946389198303
reliability_guided,class_0217_seed0_a_photo_of_a_English_springer.png,generated/ours/class_0217_seed0_a_photo_of_a_English_springer.png,generated/ours/class_0217_seed0_a_photo_of_a_English_springer.png,0.6555740237236023,0.4139394164085388
reliability_guided,class_0217_seed1_a_photo_of_a_English_springer.png,generated/ours/class_0217_seed1_a_photo_of_a_English_springer.png,generated/ours/class_0217_seed1_a_photo_of_a_English_springer.png,0.14948596060276031,0.8900260925292969
reliability_guided,class_0218_seed0_a_photo_of_a_Welsh_springer_spaniel.png,generated/ours/class_0218_seed0_a_photo_of_a_Welsh_springer_spaniel.png,generated/ours/class_0218_seed0_a_photo_of_a_Welsh_springer_spaniel.png,0.331118643283844,0.684266984462738
reliability_guided,class_0218_seed1_a_photo_of_a_Welsh_springer_spaniel.png,generated/ours/class_0218_seed1_a_photo_of_a_Welsh_springer_spaniel.png,generated/ours/class_0218_seed1_a_photo_of_a_Welsh_springer_spaniel.png,0.20008817315101624,0.8312529921531677
reliability_guided,class_0219_seed0_a_photo_of_a_cocker_spaniel.png,generated/ours/class_0219_seed0_a_photo_of_a_cocker_spaniel.png,generated/ours/class_0219_seed0_a_photo_of_a_cocker_spaniel.png,0.3627631664276123,0.7048654556274414
reliability_guided,class_0219_seed1_a_photo_of_a_cocker_spaniel.png,generated/ours/class_0219_seed1_a_photo_of_a_cocker_spaniel.png,generated/ours/class_0219_seed1_a_photo_of_a_cocker_spaniel.png,0.10695257037878036,0.9042491316795349
reliability_guided,class_0220_seed0_a_photo_of_a_Sussex_spaniel.png,generated/ours/class_0220_seed0_a_photo_of_a_Sussex_spaniel.png,generated/ours/class_0220_seed0_a_photo_of_a_Sussex_spaniel.png,0.18811777234077454,0.8727521896362305
reliability_guided,class_0220_seed1_a_photo_of_a_Sussex_spaniel.png,generated/ours/class_0220_seed1_a_photo_of_a_Sussex_spaniel.png,generated/ours/class_0220_seed1_a_photo_of_a_Sussex_spaniel.png,0.3998967409133911,0.5039079189300537
reliability_guided,class_0221_seed0_a_photo_of_a_Irish_water_spaniel.png,generated/ours/class_0221_seed0_a_photo_of_a_Irish_water_spaniel.png,generated/ours/class_0221_seed0_a_photo_of_a_Irish_water_spaniel.png,0.7823333740234375,0.26335057616233826
reliability_guided,class_0221_seed1_a_photo_of_a_Irish_water_spaniel.png,generated/ours/class_0221_seed1_a_photo_of_a_Irish_water_spaniel.png,generated/ours/class_0221_seed1_a_photo_of_a_Irish_water_spaniel.png,0.3636794090270996,0.5808095932006836
reliability_guided,class_0222_seed0_a_photo_of_a_kuvasz.png,generated/ours/class_0222_seed0_a_photo_of_a_kuvasz.png,generated/ours/class_0222_seed0_a_photo_of_a_kuvasz.png,0.29520684480667114,0.7311444282531738
reliability_guided,class_0222_seed1_a_photo_of_a_kuvasz.png,generated/ours/class_0222_seed1_a_photo_of_a_kuvasz.png,generated/ours/class_0222_seed1_a_photo_of_a_kuvasz.png,0.20081831514835358,0.8291822671890259
reliability_guided,class_0223_seed0_a_photo_of_a_schipperke.png,generated/ours/class_0223_seed0_a_photo_of_a_schipperke.png,generated/ours/class_0223_seed0_a_photo_of_a_schipperke.png,0.14688740670681,0.9191861152648926
reliability_guided,class_0223_seed1_a_photo_of_a_schipperke.png,generated/ours/class_0223_seed1_a_photo_of_a_schipperke.png,generated/ours/class_0223_seed1_a_photo_of_a_schipperke.png,0.19689689576625824,0.7876889109611511
reliability_guided,class_0224_seed0_a_photo_of_a_groenendael.png,generated/ours/class_0224_seed0_a_photo_of_a_groenendael.png,generated/ours/class_0224_seed0_a_photo_of_a_groenendael.png,0.144781231880188,0.914960503578186
reliability_guided,class_0224_seed1_a_photo_of_a_groenendael.png,generated/ours/class_0224_seed1_a_photo_of_a_groenendael.png,generated/ours/class_0224_seed1_a_photo_of_a_groenendael.png,0.08546464145183563,0.923316240310669
reliability_guided,class_0225_seed0_a_photo_of_a_malinois.png,generated/ours/class_0225_seed0_a_photo_of_a_malinois.png,generated/ours/class_0225_seed0_a_photo_of_a_malinois.png,0.14317724108695984,0.8892488479614258
reliability_guided,class_0225_seed1_a_photo_of_a_malinois.png,generated/ours/class_0225_seed1_a_photo_of_a_malinois.png,generated/ours/class_0225_seed1_a_photo_of_a_malinois.png,0.15036967396736145,0.839925229549408
reliability_guided,class_0226_seed0_a_photo_of_a_briard.png,generated/ours/class_0226_seed0_a_photo_of_a_briard.png,generated/ours/class_0226_seed0_a_photo_of_a_briard.png,0.6791186332702637,0.27770671248435974
reliability_guided,class_0226_seed1_a_photo_of_a_briard.png,generated/ours/class_0226_seed1_a_photo_of_a_briard.png,generated/ours/class_0226_seed1_a_photo_of_a_briard.png,0.41186222434043884,0.5354734659194946
reliability_guided,class_0227_seed0_a_photo_of_a_kelpie.png,generated/ours/class_0227_seed0_a_photo_of_a_kelpie.png,generated/ours/class_0227_seed0_a_photo_of_a_kelpie.png,0.28177669644355774,0.7650617361068726
reliability_guided,class_0227_seed1_a_photo_of_a_kelpie.png,generated/ours/class_0227_seed1_a_photo_of_a_kelpie.png,generated/ours/class_0227_seed1_a_photo_of_a_kelpie.png,0.51087486743927,0.5827929973602295
reliability_guided,class_0228_seed0_a_photo_of_a_komondor.png,generated/ours/class_0228_seed0_a_photo_of_a_komondor.png,generated/ours/class_0228_seed0_a_photo_of_a_komondor.png,0.29559919238090515,0.750981330871582
reliability_guided,class_0228_seed1_a_photo_of_a_komondor.png,generated/ours/class_0228_seed1_a_photo_of_a_komondor.png,generated/ours/class_0228_seed1_a_photo_of_a_komondor.png,0.16537080705165863,0.8828059434890747
