image_name,tome_lpips,ours_lpips,lpips_improvement_tome_minus_ours,tome_msssim,ours_msssim,msssim_improvement_ours_minus_tome,tome_quality_distance,ours_quality_distance,score_improvement_tome_minus_ours,ours_wins_lpips,ours_wins_msssim,ours_wins_both
class_0177_seed1_a_photo_of_a_Scottish_deerhound.png,0.19477388262748718,0.20006541907787323,-0.005291536450386047,0.831421971321106,0.8251942992210388,-0.006227672100067139,0.3633519113063812,0.3748711198568344,-0.011519208550453186,0,0,0
class_0178_seed0_a_photo_of_a_Weimaraner.png,0.40753835439682007,0.4086666703224182,-0.0011283159255981445,0.6395041942596436,0.6373586654663086,-0.002145528793334961,0.7680341601371765,0.7713080048561096,-0.0032738447189331055,0,0,0
class_0178_seed1_a_photo_of_a_Weimaraner.png,0.15368512272834778,0.1558758020401001,-0.0021906793117523193,0.8408469557762146,0.8329886198043823,-0.007858335971832275,0.3128381669521332,0.3228871822357178,-0.010049015283584595,0,0,0
class_0179_seed0_a_photo_of_a_Staffordshire_bullterrier.png,0.63905268907547,0.6329140663146973,0.006138622760772705,0.35938185453414917,0.3700558543205261,0.010673999786376953,1.2796708345413208,1.2628582119941711,0.016812622547149658,1,1,1
class_0179_seed1_a_photo_of_a_Staffordshire_bullterrier.png,0.19905227422714233,0.19673249125480652,0.0023197829723358154,0.7531943321228027,0.7579979300498962,0.004803597927093506,0.4458579421043396,0.4387345612049103,0.007123380899429321,1,1,1
class_0180_seed0_a_photo_of_a_American_Staffordshire_terrier.png,0.6043550372123718,0.5964707136154175,0.007884323596954346,0.40769049525260925,0.4287630021572113,0.02107250690460205,1.1966645419597626,1.1677077114582062,0.028956830501556396,1,1,1
class_0180_seed1_a_photo_of_a_American_Staffordshire_terrier.png,0.24330487847328186,0.2475133240222931,-0.0042084455490112305,0.7181675434112549,0.7179991006851196,-0.0001684427261352539,0.525137335062027,0.5295142233371735,-0.004376888275146484,0,0,0
class_0181_seed0_a_photo_of_a_Bedlington_terrier.png,0.3154134750366211,0.30319738388061523,0.01221609115600586,0.678734302520752,0.6851007342338562,0.006366431713104248,0.6366791725158691,0.618096649646759,0.018582522869110107,1,1,1
class_0181_seed1_a_photo_of_a_Bedlington_terrier.png,0.22948896884918213,0.22257468104362488,0.006914287805557251,0.803817868232727,0.8082553744316101,0.004437506198883057,0.4256711006164551,0.41431930661201477,0.011351794004440308,1,1,1
class_0182_seed0_a_photo_of_a_Border_terrier.png,0.10268595814704895,0.10322289913892746,-0.0005369409918785095,0.9204369783401489,0.9200074672698975,-0.00042951107025146484,0.18224897980690002,0.18321543186903,-0.0009664520621299744,0,0,0
class_0182_seed1_a_photo_of_a_Border_terrier.png,0.15507549047470093,0.1562436819076538,-0.0011681914329528809,0.8048315048217773,0.8042075037956238,-0.0006240010261535645,0.3502439856529236,0.35203617811203003,-0.0017921924591064453,0,0,0
class_0183_seed0_a_photo_of_a_Kerry_blue_terrier.png,0.058534130454063416,0.061785779893398285,-0.0032516494393348694,0.9644782543182373,0.9633840918540955,-0.0010941624641418457,0.09405587613582611,0.09840168803930283,-0.004345811903476715,0,0,0
class_0183_seed1_a_photo_of_a_Kerry_blue_terrier.png,0.5723010897636414,0.5777884125709534,-0.005487322807312012,0.5151804685592651,0.5135402083396912,-0.0016402602195739746,1.0571206212043762,1.0642482042312622,-0.007127583026885986,0,0,0
class_0184_seed0_a_photo_of_a_Irish_terrier.png,0.23443540930747986,0.20958194136619568,0.02485346794128418,0.7895781993865967,0.8200781345367432,0.030499935150146484,0.4448572099208832,0.3895038068294525,0.055353403091430664,1,1,1
class_0184_seed1_a_photo_of_a_Irish_terrier.png,0.14816974103450775,0.14936774969100952,-0.00119800865650177,0.8662218451499939,0.8651701211929321,-0.0010517239570617676,0.28194789588451385,0.2841976284980774,-0.0022497326135635376,0,0,0
class_0185_seed0_a_photo_of_a_Norfolk_terrier.png,0.2745462656021118,0.2743990123271942,0.00014725327491760254,0.7266631126403809,0.7269181609153748,0.0002550482749938965,0.547883152961731,0.5474808514118195,0.000402301549911499,1,1,1
class_0185_seed1_a_photo_of_a_Norfolk_terrier.png,0.20662656426429749,0.21139776706695557,-0.004771202802658081,0.7781347036361694,0.7751631140708923,-0.0029715895652770996,0.42849186062812805,0.43623465299606323,-0.007742792367935181,0,0,0
class_0186_seed0_a_photo_of_a_Norwich_terrier.png,0.27248162031173706,0.2668653428554535,0.005616277456283569,0.70673668384552,0.7120916247367859,0.005354940891265869,0.565744936466217,0.5547737181186676,0.010971218347549438,1,1,1
class_0186_seed1_a_photo_of_a_Norwich_terrier.png,0.10625773668289185,0.10620365291833878,5.408376455307007e-05,0.8932616114616394,0.8932229280471802,-3.8683414459228516e-05,0.21299612522125244,0.2129807248711586,1.5400350093841553e-05,1,0,0
class_0187_seed0_a_photo_of_a_Yorkshire_terrier.png,0.1460709273815155,0.1393248736858368,0.006746053695678711,0.8932704925537109,0.8977550864219666,0.004484593868255615,0.25280043482780457,0.24156978726387024,0.011230647563934326,1,1,1
class_0187_seed1_a_photo_of_a_Yorkshire_terrier.png,0.09022514522075653,0.0915699228644371,-0.0013447776436805725,0.9132270812988281,0.9125658869743347,-0.0006611943244934082,0.1769980639219284,0.1790040358901024,-0.0020059719681739807,0,0,0
class_0188_seed0_a_photo_of_a_wire-haired_fox_terrier.png,0.2249125838279724,0.23867303133010864,-0.01376044750213623,0.8200039863586426,0.8155893683433533,-0.004414618015289307,0.40490859746932983,0.42308366298675537,-0.018175065517425537,0,0,0
class_0188_seed1_a_photo_of_a_wire-haired_fox_terrier.png,0.08046920597553253,0.07644294202327728,0.004026263952255249,0.9344161748886108,0.9372653961181641,0.0028492212295532227,0.1460530310869217,0.13917754590511322,0.006875485181808472,1,1,1
class_0189_seed0_a_photo_of_a_Lakeland_terrier.png,0.3590114712715149,0.3696030080318451,-0.0105915367603302,0.5923539400100708,0.5765072107315063,-0.015846729278564453,0.7666575312614441,0.7930957973003387,-0.026438266038894653,0,0,0
class_0189_seed1_a_photo_of_a_Lakeland_terrier.png,0.19887679815292358,0.1969425529241562,0.001934245228767395,0.813975989818573,0.8143919706344604,0.00041598081588745117,0.3849008083343506,0.38255058228969574,0.002350226044654846,1,1,1
class_0190_seed0_a_photo_of_a_Sealyham_terrier.png,0.2143465280532837,0.207785502076149,0.006561025977134705,0.8142846822738647,0.8081570863723755,-0.006127595901489258,0.40006184577941895,0.3996284157037735,0.0004334300756454468,1,0,0
class_0190_seed1_a_photo_of_a_Sealyham_terrier.png,0.3913382291793823,0.3984411358833313,-0.007102906703948975,0.7060190439224243,0.7033653259277344,-0.0026537179946899414,0.685319185256958,0.6950758099555969,-0.009756624698638916,0,0,0
class_0191_seed0_a_photo_of_a_Airedale.png,0.15232503414154053,0.15706034004688263,-0.004735305905342102,0.8877547979354858,0.888878345489502,0.0011235475540161133,0.2645702362060547,0.2681819945573807,-0.0036117583513259888,0,1,0
class_0191_seed1_a_photo_of_a_Airedale.png,0.16125543415546417,0.1637691855430603,-0.0025137513875961304,0.8588663935661316,0.8598253726959229,0.0009589791297912598,0.3023890405893326,0.30394381284713745,-0.0015547722578048706,0,1,0
class_0192_seed0_a_photo_of_a_cairn.png,0.33202171325683594,0.33004212379455566,0.0019795894622802734,0.7833189368247986,0.789959192276001,0.006640255451202393,0.5487027764320374,0.5400829315185547,0.008619844913482666,1,1,1
class_0192_seed1_a_photo_of_a_cairn.png,0.28965356945991516,0.2762388288974762,0.013414740562438965,0.7529706358909607,0.7695531845092773,0.01658254861831665,0.5366829335689545,0.5066856443881989,0.029997289180755615,1,1,1
class_0193_seed0_a_photo_of_a_Australian_terrier.png,0.5379449129104614,0.5321471691131592,0.005797743797302246,0.35593828558921814,0.3549903333187103,-0.0009479522705078125,1.1820066273212433,1.1771568357944489,0.004849791526794434,1,0,0
class_0193_seed1_a_photo_of_a_Australian_terrier.png,0.11175697296857834,0.11178801208734512,-3.103911876678467e-05,0.9173402786254883,0.9173209071159363,-1.9371509552001953e-05,0.19441669434309006,0.19446710497140884,-5.041062831878662e-05,0,0,0
class_0194_seed0_a_photo_of_a_Dandie_Dinmont.png,0.34761515259742737,0.34510838985443115,0.002506762742996216,0.6419589519500732,0.642755925655365,0.000796973705291748,0.7056562006473541,0.7023524641990662,0.003303736448287964,1,1,1
class_0194_seed1_a_photo_of_a_Dandie_Dinmont.png,0.22822244465351105,0.2278134524822235,0.0004089921712875366,0.8308822512626648,0.8325554728507996,0.0016732215881347656,0.39734019339084625,0.39525797963142395,0.0020822137594223022,1,1,1
class_0195_seed0_a_photo_of_a_Boston_bull.png,0.24763526022434235,0.24688369035720825,0.0007515698671340942,0.7785877585411072,0.7833110094070435,0.004723250865936279,0.46904750168323517,0.4635726809501648,0.0054748207330703735,1,1,1
class_0195_seed1_a_photo_of_a_Boston_bull.png,0.1989099383354187,0.19307120144367218,0.005838736891746521,0.8232983350753784,0.8270089626312256,0.003710627555847168,0.3756116032600403,0.3660622388124466,0.009549364447593689,1,1,1
class_0196_seed0_a_photo_of_a_miniature_schnauzer.png,0.34772688150405884,0.35095852613449097,-0.003231644630432129,0.62619948387146,0.6279519200325012,0.0017524361610412598,0.7215273976325989,0.7230066061019897,-0.0014792084693908691,0,1,0
class_0196_seed1_a_photo_of_a_miniature_schnauzer.png,0.15506383776664734,0.14586719870567322,0.009196639060974121,0.8440005779266357,0.853343665599823,0.009343087673187256,0.3110632598400116,0.2925235331058502,0.018539726734161377,1,1,1
class_0197_seed0_a_photo_of_a_giant_schnauzer.png,0.08970960974693298,0.09543643146753311,-0.005726821720600128,0.9415956735610962,0.9335553646087646,-0.008040308952331543,0.1481139361858368,0.16188106685876846,-0.013767130672931671,0,0,0
class_0197_seed1_a_photo_of_a_giant_schnauzer.png,0.26082730293273926,0.2585027515888214,0.0023245513439178467,0.7103177905082703,0.7125905752182007,0.00227278470993042,0.550509512424469,0.5459121763706207,0.004597336053848267,1,1,1
class_0198_seed0_a_photo_of_a_standard_schnauzer.png,0.7675617337226868,0.7685558199882507,-0.0009940862655639648,0.22912316024303436,0.2279483526945114,-0.0011748075485229492,1.5384385734796524,1.5406074672937393,-0.002168893814086914,0,0,0
class_0198_seed1_a_photo_of_a_standard_schnauzer.png,0.2226627618074417,0.228524312376976,-0.005861550569534302,0.7977994680404663,0.7941479682922363,-0.0036514997482299805,0.4248632937669754,0.4343763440847397,-0.009513050317764282,0,0,0
class_0199_seed0_a_photo_of_a_Scotch_terrier.png,0.18559426069259644,0.182378888130188,0.0032153725624084473,0.8380693197250366,0.8391017913818359,0.0010324716567993164,0.3475249409675598,0.34327709674835205,0.004247844219207764,1,1,1
class_0199_seed1_a_photo_of_a_Scotch_terrier.png,0.1903587281703949,0.1971951425075531,-0.006836414337158203,0.8323091268539429,0.8308414816856384,-0.0014676451683044434,0.358049601316452,0.3663536608219147,-0.008304059505462646,0,0,0
class_0200_seed0_a_photo_of_a_Tibetan_terrier.png,0.3394721746444702,0.3331693112850189,0.006302863359451294,0.6516963243484497,0.6566780805587769,0.0049817562103271484,0.6877758502960205,0.6764912307262421,0.011284619569778442,1,1,1
class_0200_seed1_a_photo_of_a_Tibetan_terrier.png,0.22634804248809814,0.2282116711139679,-0.001863628625869751,0.7655662298202515,0.7635385990142822,-0.0020276308059692383,0.4607818126678467,0.46467307209968567,-0.0038912594318389893,0,0,0
class_0201_seed0_a_photo_of_a_silky_terrier.png,0.11109806597232819,0.10775066912174225,0.0033473968505859375,0.911626935005188,0.9162132740020752,0.004586338996887207,0.1994711309671402,0.19153739511966705,0.007933735847473145,1,1,1
class_0201_seed1_a_photo_of_a_silky_terrier.png,0.16454662382602692,0.162568137049675,0.0019784867763519287,0.8431955575942993,0.8432589769363403,6.341934204101562e-05,0.3213510662317276,0.31930916011333466,0.0020419061183929443,1,1,1
class_0202_seed0_a_photo_of_a_soft-coated_wheaten_terrier.png,0.5792047381401062,0.5711345672607422,0.008070170879364014,0.3874596953392029,0.391227126121521,0.0037674307823181152,1.1917450428009033,1.1799074411392212,0.011837601661682129,1,1,1
class_0202_seed1_a_photo_of_a_soft-coated_wheaten_terrier.png,0.14857010543346405,0.15127545595169067,-0.0027053505182266235,0.8801589012145996,0.8762275576591492,-0.0039313435554504395,0.26841120421886444,0.2750478982925415,-0.006636694073677063,0,0,0
class_0203_seed0_a_photo_of_a_West_Highland_white_terrier.png,0.17449907958507538,0.17682087421417236,-0.002321794629096985,0.8828543424606323,0.8805564641952515,-0.0022978782653808594,0.29164473712444305,0.2962644100189209,-0.004619672894477844,0,0,0
class_0203_seed1_a_photo_of_a_West_Highland_white_terrier.png,0.1522957682609558,0.15070711076259613,0.0015886574983596802,0.8951374292373657,0.8957371711730957,0.0005997419357299805,0.2571583390235901,0.2549699395895004,0.0021883994340896606,1,1,1
class_0204_seed0_a_photo_of_a_Lhasa.png,0.5360703468322754,0.5416591763496399,-0.005588829517364502,0.4479893445968628,0.4436492919921875,-0.004340052604675293,1.0880810022354126,1.0980098843574524,-0.009928882122039795,0,0,0
class_0204_seed1_a_photo_of_a_Lhasa.png,0.23873405158519745,0.24159008264541626,-0.002856031060218811,0.8545524477958679,0.8531939387321472,-0.0013585090637207031,0.38418160378932953,0.38839614391326904,-0.004214540123939514,0,0,0
class_0205_seed0_a_photo_of_a_flat-coated_retriever.png,0.12936444580554962,0.1259801685810089,0.0033842772245407104,0.9318446516990662,0.9282633662223816,-0.0035812854766845703,0.19751979410648346,0.19771680235862732,-0.00019700825214385986,1,0,0
class_0205_seed1_a_photo_of_a_flat-coated_retriever.png,0.5172980427742004,0.5437931418418884,-0.02649509906768799,0.5862454175949097,0.5514459609985352,-0.03479945659637451,0.9310526251792908,0.9923471808433533,-0.0612945556640625,0,0,0
class_0206_seed0_a_photo_of_a_curly-coated_retriever.png,0.05673379451036453,0.057126425206661224,-0.0003926306962966919,0.9631534814834595,0.9665546417236328,0.00340116024017334,0.09358031302690506,0.09057178348302841,0.003008529543876648,0,1,0
class_0206_seed1_a_photo_of_a_curly-coated_retriever.png,0.22053571045398712,0.2104133516550064,0.010122358798980713,0.8308262228965759,0.8351410627365112,0.004314839839935303,0.3897094875574112,0.3752722889184952,0.014437198638916016,1,1,1
class_0207_seed0_a_photo_of_a_golden_retriever.png,0.508963942527771,0.5145469307899475,-0.005582988262176514,0.534598708152771,0.5289263129234314,-0.0056723952293396,0.974365234375,0.9856206178665161,-0.011255383491516113,0,0,0
class_0207_seed1_a_photo_of_a_golden_retriever.png,0.20565134286880493,0.20615927875041962,-0.0005079358816146851,0.7398836016654968,0.7385684847831726,-0.0013151168823242188,0.4657677412033081,0.467590793967247,-0.0018230527639389038,0,0,0
class_0208_seed0_a_photo_of_a_Labrador_retriever.png,0.12157531082630157,0.11535273492336273,0.006222575902938843,0.9189044237136841,0.9227766990661621,0.0038722753524780273,0.2026708871126175,0.19257603585720062,0.01009485125541687,1,1,1
class_0208_seed1_a_photo_of_a_Labrador_retriever.png,0.18166275322437286,0.1859079897403717,-0.00424523651599884,0.8246578574180603,0.819530725479126,-0.005127131938934326,0.35700489580631256,0.3663772642612457,-0.009372368454933167,0,0,0
class_0209_seed0_a_photo_of_a_Chesapeake_Bay_retriever.png,0.6312747001647949,0.6335875988006592,-0.002312898635864258,0.3486017882823944,0.34811538457870483,-0.0004864037036895752,1.2826729118824005,1.2854722142219543,-0.002799302339553833,0,0,0
class_0209_seed1_a_photo_of_a_Chesapeake_Bay_retriever.png,0.11002187430858612,0.10707850009202957,0.002943374216556549,0.8980080485343933,0.9030505418777466,0.0050424933433532715,0.2120138257741928,0.204027958214283,0.00798586755990982,1,1,1
class_0210_seed0_a_photo_of_a_German_short-haired_pointer.png,0.2857774496078491,0.2801632881164551,0.005614161491394043,0.7739500999450684,0.7797389030456543,0.0057888031005859375,0.5118273496627808,0.5004243850708008,0.01140296459197998,1,1,1
class_0210_seed1_a_photo_of_a_German_short-haired_pointer.png,0.12657791376113892,0.13242682814598083,-0.005848914384841919,0.8666902780532837,0.8632810115814209,-0.003409266471862793,0.2598876357078552,0.26914581656455994,-0.009258180856704712,0,0,0
class_0211_seed0_a_photo_of_a_vizsla.png,0.4930482804775238,0.498811811208725,-0.005763530731201172,0.49486827850341797,0.4944998621940613,-0.00036841630935668945,0.9981800019741058,1.0043119490146637,-0.006131947040557861,0,0,0
class_0211_seed1_a_photo_of_a_vizsla.png,0.11270719021558762,0.1184484213590622,-0.005741231143474579,0.9000102877616882,0.8976752161979675,-0.002335071563720703,0.21269690245389938,0.22077320516109467,-0.008076302707195282,0,0,0
class_0212_seed0_a_photo_of_a_English_setter.png,0.6999011039733887,0.6916670799255371,0.008234024047851562,0.38565799593925476,0.3930208086967468,0.007362812757492065,1.314243108034134,1.2986462712287903,0.015596836805343628,1,1,1
class_0212_seed1_a_photo_of_a_English_setter.png,0.1780887246131897,0.17394499480724335,0.00414372980594635,0.8257796168327332,0.824367880821228,-0.001411736011505127,0.35230910778045654,0.3495771139860153,0.002731993794441223,1,0,0
class_0213_seed0_a_photo_of_a_Irish_setter.png,0.30913156270980835,0.3027237057685852,0.0064078569412231445,0.7786960601806641,0.7813069224357605,0.0026108622550964355,0.5304355025291443,0.5214167833328247,0.00901871919631958,1,1,1
class_0213_seed1_a_photo_of_a_Irish_setter.png,0.1637917459011078,0.15934304893016815,0.004448696970939636,0.8615561723709106,0.8651186227798462,0.003562450408935547,0.30223557353019714,0.29422442615032196,0.008011147379875183,1,1,1
class_0214_seed0_a_photo_of_a_Gordon_setter.png,0.13523437082767487,0.13361863791942596,0.0016157329082489014,0.88242506980896,0.8828389048576355,0.0004138350486755371,0.2528093010187149,0.25077973306179047,0.0020295679569244385,1,1,1
class_0214_seed1_a_photo_of_a_Gordon_setter.png,0.2712051570415497,0.2694171071052551,0.0017880499362945557,0.7371231913566589,0.739576518535614,0.002453327178955078,0.5340819656848907,0.5298405885696411,0.004241377115249634,1,1,1
class_0215_seed0_a_photo_of_a_Brittany_spaniel.png,0.6965656876564026,0.6014598608016968,0.09510582685470581,0.3731811046600342,0.4719431400299072,0.09876203536987305,1.3233845829963684,1.1295167207717896,0.19386786222457886,1,1,1
class_0215_seed1_a_photo_of_a_Brittany_spaniel.png,0.06045719236135483,0.05912700667977333,0.0013301856815814972,0.9409112930297852,0.9423198103904724,0.0014085173606872559,0.11954589933156967,0.11680719628930092,0.002738703042268753,1,1,1
class_0216_seed0_a_photo_of_a_clumber.png,0.733370304107666,0.7401061058044434,-0.006735801696777344,0.2807365655899048,0.28193873167037964,0.0012021660804748535,1.4526337385177612,1.4581673741340637,-0.00553363561630249,0,1,0
class_0216_seed1_a_photo_of_a_clumber.png,0.4175320565700531,0.3677205443382263,0.04981151223182678,0.5939225554466248,0.6339946389198303,0.040072083473205566,0.8236095011234283,0.733725905418396,0.08988359570503235,1,1,1
class_0217_seed0_a_photo_of_a_English_springer.png,0.6544463634490967,0.6555740237236023,-0.0011276602745056152,0.4136168360710144,0.4139394164085388,0.00032258033752441406,1.2408295273780823,1.2416346073150635,-0.0008050799369812012,0,1,0
class_0217_seed1_a_photo_of_a_English_springer.png,0.14500544965267181,0.14948596060276031,-0.004480510950088501,0.890477180480957,0.8900260925292969,-0.00045108795166015625,0.2545282691717148,0.25945986807346344,-0.004931598901748657,0,0,0
class_0218_seed0_a_photo_of_a_Welsh_springer_spaniel.png,0.3296166658401489,0.331118643283844,-0.0015019774436950684,0.6868577003479004,0.684266984462738,-0.0025907158851623535,0.6427589654922485,0.646851658821106,-0.004092693328857422,0,0,0
class_0218_seed1_a_photo_of_a_Welsh_springer_spaniel.png,0.2013707458972931,0.20008817315101624,0.0012825727462768555,0.8309106230735779,0.8312529921531677,0.00034236907958984375,0.3704601228237152,0.3688351809978485,0.0016249418258666992,1,1,1
class_0219_seed0_a_photo_of_a_cocker_spaniel.png,0.36053162813186646,0.3627631664276123,-0.0022315382957458496,0.7069065570831299,0.7048654556274414,-0.0020411014556884766,0.6536250710487366,0.6578977108001709,-0.004272639751434326,0,0,0
class_0219_seed1_a_photo_of_a_cocker_spaniel.png,0.10875407606363297,0.10695257037878036,0.0018015056848526,0.9023951292037964,0.9042491316795349,0.0018540024757385254,0.20635894685983658,0.20270343869924545,0.0036555081605911255,1,1,1
class_0220_seed0_a_photo_of_a_Sussex_spaniel.png,0.1809006929397583,0.18811777234077454,-0.007217079401016235,0.8779418468475342,0.8727521896362305,-0.005189657211303711,0.3029588460922241,0.31536558270454407,-0.012406736612319946,0,0,0
class_0220_seed1_a_photo_of_a_Sussex_spaniel.png,0.4009820520877838,0.3998967409133911,0.0010853111743927002,0.5033421516418457,0.5039079189300537,0.0005657672882080078,0.8976399004459381,0.8959888219833374,0.001651078462600708,1,1,1
class_0221_seed0_a_photo_of_a_Irish_water_spaniel.png,0.7706348896026611,0.7823333740234375,-0.011698484420776367,0.26795053482055664,0.26335057616233826,-0.004599958658218384,1.5026843547821045,1.5189827978610992,-0.01629844307899475,0,0,0
class_0221_seed1_a_photo_of_a_Irish_water_spaniel.png,0.3619753122329712,0.3636794090270996,-0.001704096794128418,0.5783810019493103,0.5808095932006836,0.002428591251373291,0.7835943102836609,0.782869815826416,0.000724494457244873,0,1,0
class_0222_seed0_a_photo_of_a_kuvasz.png,0.2934505343437195,0.29520684480667114,-0.0017563104629516602,0.7330710291862488,0.7311444282531738,-0.0019266009330749512,0.5603795051574707,0.5640624165534973,-0.0036829113960266113,0,0,0
class_0222_seed1_a_photo_of_a_kuvasz.png,0.20472972095012665,0.20081831514835358,0.003911405801773071,0.8282433748245239,0.8291822671890259,0.0009388923645019531,0.3764863461256027,0.3716360479593277,0.004850298166275024,1,1,1
class_0223_seed0_a_photo_of_a_schipperke.png,0.13780397176742554,0.14688740670681,-0.00908343493938446,0.9224792718887329,0.9191861152648926,-0.003293156623840332,0.21532469987869263,0.22770129144191742,-0.012376591563224792,0,0,0
class_0223_seed1_a_photo_of_a_schipperke.png,0.18999439477920532,0.19689689576625824,-0.0069025009870529175,0.7936326265335083,0.7876889109611511,-0.005943715572357178,0.396361768245697,0.4092079848051071,-0.012846216559410095,0,0,0
class_0224_seed0_a_photo_of_a_groenendael.png,0.15976732969284058,0.144781231880188,0.014986097812652588,0.9108542203903198,0.914960503578186,0.004106283187866211,0.24891310930252075,0.22982072830200195,0.0190923810005188,1,1,1
class_0224_seed1_a_photo_of_a_groenendael.png,0.08498388528823853,0.08546464145183563,-0.00048075616359710693,0.9228720664978027,0.923316240310669,0.00044417381286621094,0.1621118187904358,0.1621484011411667,-3.6582350730895996e-05,0,1,0
class_0225_seed0_a_photo_of_a_malinois.png,0.1404765248298645,0.14317724108695984,-0.002700716257095337,0.8889651298522949,0.8892488479614258,0.0002837181091308594,0.2515113949775696,0.25392839312553406,-0.0024169981479644775,0,1,0
class_0225_seed1_a_photo_of_a_malinois.png,0.15355002880096436,0.15036967396736145,0.0031803548336029053,0.8390035629272461,0.839925229549408,0.0009216666221618652,0.31454646587371826,0.3104444444179535,0.0041020214557647705,1,1,1
class_0226_seed0_a_photo_of_a_briard.png,0.685649037361145,0.6791186332702637,0.006530404090881348,0.2788001596927643,0.27770671248435974,-0.001093447208404541,1.4068488776683807,1.401411920785904,0.005436956882476807,1,0,0
class_0226_seed1_a_photo_of_a_briard.png,0.4112982451915741,0.41186222434043884,-0.0005639791488647461,0.5356887578964233,0.5354734659194946,-0.00021529197692871094,0.8756094872951508,0.8763887584209442,-0.000779271125793457,0,0,0
class_0227_seed0_a_photo_of_a_kelpie.png,0.27562907338142395,0.28177669644355774,-0.006147623062133789,0.7683795690536499,0.7650617361068726,-0.0033178329467773438,0.507249504327774,0.5167149603366852,-0.009465456008911133,0,0,0
class_0227_seed1_a_photo_of_a_kelpie.png,0.5065624117851257,0.51087486743927,-0.004312455654144287,0.5820441842079163,0.5827929973602295,0.0007488131523132324,0.9245182275772095,0.9280818700790405,-0.0035636425018310547,0,1,0
class_0228_seed0_a_photo_of_a_komondor.png,0.2907743453979492,0.29559919238090515,-0.004824846982955933,0.7504083514213562,0.750981330871582,0.0005729794502258301,0.540365993976593,0.5446178615093231,-0.0042518675327301025,0,1,0
class_0228_seed1_a_photo_of_a_komondor.png,0.16281069815158844,0.16537080705165863,-0.0025601089000701904,0.8837833404541016,0.8828059434890747,-0.0009773969650268555,0.2790273576974869,0.2825648635625839,-0.003537505865097046,0,0,0
class_0229_seed0_a_photo_of_a_Old_English_sheepdog.png,0.4217948913574219,0.4205021858215332,0.0012927055358886719,0.6692449450492859,0.6676203012466431,-0.0016246438026428223,0.752549946308136,0.7528818845748901,-0.0003319382667541504,1,0,0
class_0229_seed1_a_photo_of_a_Old_English_sheepdog.png,0.3061905801296234,0.29471972584724426,0.01147085428237915,0.7525030970573425,0.7625879049301147,0.010084807872772217,0.5536874830722809,0.5321318209171295,0.021555662155151367,1,1,1
class_0230_seed0_a_photo_of_a_Shetland_sheepdog.png,0.5576669573783875,0.5566594004631042,0.0010075569152832031,0.4578729271888733,0.46240437030792236,0.004531443119049072,1.0997940301895142,1.0942550301551819,0.005539000034332275,1,1,1
class_0230_seed1_a_photo_of_a_Shetland_sheepdog.png,0.15085504949092865,0.1502261459827423,0.0006289035081863403,0.8728627562522888,0.8738858103752136,0.0010230541229248047,0.27799229323863983,0.2763403356075287,0.001651957631111145,1,1,1
class_0231_seed0_a_photo_of_a_collie.png,0.5343868136405945,0.5368956923484802,-0.002508878707885742,0.4968454837799072,0.49773868918418884,0.0008932054042816162,1.0375413298606873,1.0391570031642914,-0.001615673303604126,0,1,0
class_0231_seed1_a_photo_of_a_collie.png,0.15721547603607178,0.15423186123371124,0.0029836148023605347,0.8894095420837402,0.8894034624099731,-6.079673767089844e-06,0.26780593395233154,0.2648283988237381,0.002977535128593445,1,0,0
class_0232_seed0_a_photo_of_a_Border_collie.png,0.44712889194488525,0.44511744379997253,0.0020114481449127197,0.5791144371032715,0.5783042311668396,-0.0008102059364318848,0.8680144548416138,0.8668132126331329,0.001201242208480835,1,0,0
class_0232_seed1_a_photo_of_a_Border_collie.png,0.12004070729017258,0.11991748213768005,0.0001232251524925232,0.912704586982727,0.9130181074142456,0.0003135204315185547,0.20733612030744553,0.20689937472343445,0.0004367455840110779,1,1,1
class_0233_seed0_a_photo_of_a_Bouvier_des_Flandres.png,0.8281052112579346,0.8274354338645935,0.0006697773933410645,0.3210851848125458,0.3213793635368347,0.00029417872428894043,1.5070200264453888,1.5060560703277588,0.0009639561176300049,1,1,1
class_0233_seed1_a_photo_of_a_Bouvier_des_Flandres.png,0.23377881944179535,0.2352304756641388,-0.0014516562223434448,0.8126044273376465,0.8090247511863708,-0.0035796761512756348,0.42117439210414886,0.42620572447776794,-0.00503133237361908,0,0,0
class_0234_seed0_a_photo_of_a_Rottweiler.png,0.885013222694397,0.8839142918586731,0.001098930835723877,0.15313474833965302,0.15375709533691406,0.0006223469972610474,1.731878474354744,1.730157196521759,0.0017212778329849243,1,1,1
class_0234_seed1_a_photo_of_a_Rottweiler.png,0.1233779788017273,0.12793034315109253,-0.004552364349365234,0.8677944540977478,0.8653232455253601,-0.0024712085723876953,0.2555835247039795,0.2626070976257324,-0.00702357292175293,0,0,0
class_0235_seed0_a_photo_of_a_German_shepherd.png,0.12649041414260864,0.12570929527282715,0.0007811188697814941,0.90111243724823,0.9016531705856323,0.0005407333374023438,0.22537797689437866,0.22405612468719482,0.0013218522071838379,1,1,1
class_0235_seed1_a_photo_of_a_German_shepherd.png,0.09858017414808273,0.09952826797962189,-0.000948093831539154,0.9061747789382935,0.9047328233718872,-0.00144195556640625,0.19240539520978928,0.19479544460773468,-0.002390049397945404,0,0,0
