image_name,lpips_diff_tome_minus_ours,msssim_diff_ours_minus_tome,tome_lpips,ours_lpips,tome_msssim,ours_msssim
class_0516_seed0_a_photo_of_a_cradle.png,0.05751208961009979,0.055444180965423584,0.21027222275733948,0.15276013314723969,0.8520443439483643,0.9074885249137878
class_0994_seed0_a_photo_of_a_stinkhorn.png,0.05288374423980713,0.037335872650146484,0.5842257142066956,0.5313419699668884,0.5080344080924988,0.5453702807426453
class_0368_seed0_a_photo_of_a_gibbon.png,0.05266985297203064,0.03172922134399414,0.44665732979774475,0.3939874768257141,0.6090989112854004,0.6408281326293945
class_0767_seed1_a_photo_of_a_rubber_eraser.png,0.05187305808067322,0.02804434299468994,0.5509477853775024,0.4990747272968292,0.6514123678207397,0.6794567108154297
class_0508_seed1_a_photo_of_a_computer_keyboard.png,0.051537513732910156,-0.023366644978523254,0.5868934392929077,0.5353559255599976,0.23744498193264008,0.21407833695411682
class_0513_seed1_a_photo_of_a_cornet.png,0.051079779863357544,0.06039917469024658,0.30361828207969666,0.2525385022163391,0.6476977467536926,0.7080969214439392
class_0095_seed0_a_photo_of_a_jacamar.png,0.05053851008415222,0.008417129516601562,0.49150675535202026,0.44096824526786804,0.5211365222930908,0.5295536518096924
class_0555_seed0_a_photo_of_a_fire_engine.png,0.05036574602127075,0.021006405353546143,0.31045499444007874,0.260089248418808,0.7284001111984253,0.7494065165519714
class_0460_seed1_a_photo_of_a_breakwater.png,0.050241053104400635,0.005038946866989136,0.661862850189209,0.6116217970848083,0.3870350122451782,0.39207395911216736
class_0216_seed1_a_photo_of_a_clumber.png,0.04981151223182678,0.040072083473205566,0.4175320565700531,0.3677205443382263,0.5939225554466248,0.6339946389198303
class_0012_seed0_a_photo_of_a_house_finch.png,0.04645588994026184,0.03409993648529053,0.3693433701992035,0.32288748025894165,0.5993680953979492,0.6334680318832397
class_0791_seed1_a_photo_of_a_shopping_cart.png,0.043887585401535034,0.011921703815460205,0.5002399682998657,0.4563523828983307,0.5199556350708008,0.531877338886261
class_0642_seed1_a_photo_of_a_marimba.png,0.04386177659034729,0.021232247352600098,0.3777463138103485,0.3338845372200012,0.7163567543029785,0.7375890016555786
class_0477_seed1_a_photo_of_a_carpenters_kit.png,0.04380518198013306,0.05061900615692139,0.44885218143463135,0.4050469994544983,0.6278455853462219,0.6784645915031433
class_0121_seed0_a_photo_of_a_king_crab.png,0.04324239492416382,0.02663511037826538,0.5505046248435974,0.5072622299194336,0.4598413109779358,0.48647642135620117
class_0763_seed1_a_photo_of_a_revolver.png,0.04315444827079773,0.013196766376495361,0.3428294360637665,0.29967498779296875,0.6498626470565796,0.663059413433075
class_0696_seed0_a_photo_of_a_paintbrush.png,0.042937278747558594,-0.013038277626037598,0.49087634682655334,0.44793906807899475,0.6064314842224121,0.5933932065963745
class_0534_seed1_a_photo_of_a_dishwasher.png,0.042692482471466064,0.037527650594711304,0.5244795680046082,0.4817870855331421,0.4223291873931885,0.4598568379878998
class_0078_seed0_a_photo_of_a_tick.png,0.042536139488220215,0.03893458843231201,0.3196248412132263,0.2770887017250061,0.6956751346588135,0.7346097230911255
class_0585_seed1_a_photo_of_a_hair_spray.png,0.04117420315742493,0.007525503635406494,0.4210323095321655,0.3798581063747406,0.7430142164230347,0.7505397200584412
class_0827_seed0_a_photo_of_a_stove.png,0.040280938148498535,0.007567286491394043,0.4718354344367981,0.43155449628829956,0.5422264337539673,0.5497937202453613
class_0644_seed0_a_photo_of_a_matchstick.png,0.03999835252761841,0.019219666719436646,0.7125747799873352,0.6725764274597168,0.445194810628891,0.46441447734832764
class_0990_seed0_a_photo_of_a_buckeye.png,0.03921899199485779,0.00867682695388794,0.3122117817401886,0.2729927897453308,0.78709477186203,0.795771598815918
class_0621_seed0_a_photo_of_a_lawn_mower.png,0.0391770601272583,0.06343728303909302,0.36598828434944153,0.3268112242221832,0.5898059606552124,0.6532432436943054
class_0512_seed0_a_photo_of_a_corkscrew.png,0.037402331829071045,0.029410362243652344,0.4292769432067871,0.39187461137771606,0.6159074306488037,0.645317792892456
class_0922_seed0_a_photo_of_a_menu.png,0.037071824073791504,0.03958022594451904,0.43149733543395996,0.39442551136016846,0.5722154378890991,0.6117956638336182
class_0691_seed0_a_photo_of_a_oxygen_mask.png,0.036333054304122925,0.009695768356323242,0.3140437602996826,0.2777107059955597,0.75011146068573,0.7598072290420532
